longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.168,47.5424,2,4,4,2210,8,4.0526,530000,0
-122.226,47.5784,2,3,4,3570,10,3.6719,597326,0
-122.1,47.7673,2,3,4,3450,9,3.0313,805000,0
-122.146,47.4568,1,4,4,2330,8,4.0927,390000,0
-122.346,47.6637,1.5,3,4,1690,7,3.0694,487250,0
-122.297,47.7654,1,4,3,1030,7,2.875,301000,0
-122.355,47.6416,1.5,3,5,2560,8,3.2333,1175000,0
-122.226,47.4977,2,3,4,1950,7,3.2833,299000,0
-122.215,47.6878,2.5,4,4,4370,10,3.0737,2350000,0
-122.351,47.5305,2.5,3,4,2350,7,3.6094,400000,0
-122.183,47.7368,1,4,4,3160,7,2.7714,467500,0
-122.368,47.2939,2,3,4,2430,8,3.942,305000,0
-121.912,47.7534,1,3,3,1340,5,2.7391,210000,0
-121.912,47.6453,1,3,3,1010,6,1.681,300000,0
-122.123,47.4464,1,3,3,1770,8,3.125,327500,0
-122.203,47.3996,1,3,3,1210,7,2.3456,269000,0
-122.2,47.652,1,3,4,3330,9,1.6571,975000,0
-122.355,47.7115,1,4,3,1240,7,2.8967,355000,0
-122.341,47.651,1.5,4,3,1250,7,1.5139,712000,0
-122.132,47.7319,2,3,4,2960,10,3.0862,883000,0
-122.013,47.3069,1,3,2,840,6,0.9687,190000,0
-122.361,47.7768,1,3,3,1530,7,1.3365,443000,0
-122.059,47.6367,2,3,4,3750,10,1.822,920000,0
-122.378,47.3045,1,4,4,2150,7,1.3167,285000,0
-122.38,47.5347,1,3,4,1560,7,1.7865,901000,0
-122.393,47.6592,1,3,3,2040,7,2.3352,552500,0
-122.356,47.5133,1,3,2,860,6,1.6,256000,0
-122.314,47.7535,1.5,4,3,1720,7,3.05,341000,0
-122.167,47.4332,2,3,4,2090,7,1.0521,279000,0
-122.159,47.5567,2,4,4,2130,8,1.75,686000,0
-121.903,47.3221,1.5,4,2,1300,6,5.0524,225000,0
-122.265,47.2853,1,3,2,1220,6,4.016,215500,0
-122.358,47.6453,1.5,3,4,2420,7,3.2875,950000,0
-121.946,47.6214,2,3,4,2940,9,2.1287,503000,0
-122.137,47.6654,2,3,3,2610,9,1.7257,780000,0
-122.266,47.495,1,5,4,1880,6,1.7727,212000,0
-122.359,47.7066,1.5,3,4,2330,7,1.9375,580000,0
-122.305,47.5726,2,3,4,2200,7,0.8641,465000,0
-122.25,47.2845,1,3,4,1720,7,1.125,206000,0
-122.11,47.5613,2,3,3,2250,9,1.9224,615000,0
-122.28,47.5563,1.5,5,4,1640,6,1.3929,519000,0
-122.15,47.5208,2,3,4,4130,11,4.2895,1135000,0
-122.145,47.4324,2,3,5,2600,7,2.3475,330000,0
-122.235,47.4961,1,3,4,1920,8,3.0156,240000,0
-122.012,47.5644,1,4,3,2060,9,1.4423,574000,0
-122.158,47.3065,2,3,4,5710,11,2.64,930000,0
-122.002,47.6749,2,3,4,2720,8,3.2222,850000,0
-122.213,47.7148,1,3,3,1490,7,5.0187,415000,0
-122.337,47.7076,1,5,3,2360,7,2.2301,480000,0
-122.275,47.4407,1,3,5,1940,7,3.2674,300000,0
-122.167,47.764,2,3,4,2570,8,2.6399,439000,0
-122.237,47.7507,1,3,3,1160,7,2.7628,450000,0
-121.956,47.6042,1,3,3,2660,8,3.6417,589000,0
-121.997,47.5459,2,3,3,1260,7,4.1146,477000,0
-122.287,47.6955,1,3,4,1780,8,5.3433,587500,0
-122.314,47.6255,2,3,4,3180,10,5.0399,1315000,0
-122.225,47.6292,2,3,4,3380,10,5.1067,1430000,0
-122.064,47.612,2,3,4,2690,9,6.2712,700000,0
-122.342,47.7477,1,4,2,1180,6,6.0677,275000,0
-122.075,47.7563,1,4,3,1660,7,5.943,367500,0
-121.958,47.7235,2,3,4,2260,7,6.516,453250,0
-122.392,47.5333,1,3,5,1910,8,4.5,607000,0
-122.232,47.4979,1,3,4,2430,7,3.5089,255000,0
-122.373,47.6831,1,4,2,1300,7,2.675,501000,0
-122.393,47.5784,1,3,3,1060,7,2.8456,450000,0
-122.208,47.4522,2,3,3,2200,8,3.724,360000,0
-122.384,47.5654,1.5,5,4,1720,7,2.5,460000,0
-122.281,47.6738,1,4,3,2360,7,3.3594,753000,0
-122.386,47.5294,1,3,2,820,6,4.1587,389950,0
-122.361,47.681,1,3,2,1030,7,4.0804,469000,0
-122.387,47.5071,2,4,4,2030,9,2.7243,550000,0
-122.349,47.7172,1.5,4,5,2700,6,2.9441,565000,0
-122.318,47.4136,1,3,2,1100,6,3.6321,189650,0
-122.37,47.6499,2,4,4,3620,11,2.9219,1525000,0
-122.044,47.3651,1,3,3,1340,7,3.4091,260000,0
-122.313,47.3945,1,3,3,1790,7,2.3946,243000,0
-122.157,47.5671,1,4,4,3830,9,2.2672,1100000,0
-122.152,47.2761,1,4,3,1580,7,6,249000,0
-122.384,47.506,1,4,2,2020,7,5.1691,720000,0
-122.102,47.5526,2,3,4,3330,10,4.0536,905000,0
-122.326,47.6848,1.5,5,4,2610,7,5.5357,824500,0
-122.229,47.5875,1,4,4,2610,8,4.4286,762500,0
-122.387,47.589,3,3,3,1740,8,6.5576,580000,0
-122.132,47.4626,1,3,3,1840,8,6.3538,380000,0
-122.338,47.6503,1,4,3,1080,7,4.1212,805000,0
-122.378,47.6892,1.5,4,4,1240,7,5.828,520000,0
-122.412,47.6482,3,3,5,5620,11,6.3669,1569500,0
-122.321,47.4017,1,3,2,1170,6,7.3089,175000,0
-122.158,47.4248,2,3,4,1760,7,3.7557,353500,0
-122.345,47.4285,1,4,4,2230,8,1.9797,500000,0
-122.17,47.7167,1,4,3,1520,7,2.4805,386500,0
-122.272,47.5293,1,3,2,1450,7,2.5795,210000,0
-122.308,47.7679,1,3,3,1600,7,1.6654,439500,0
-122.104,47.3717,2,3,5,3220,8,1.7038,315000,0
-122.016,47.3576,2,3,4,1830,7,2.0074,339000,0
-122.146,47.5653,1,4,4,2200,8,2.4605,655000,0
-122.014,47.7161,1,3,2,2170,8,2.1829,740000,0
-122.123,47.6273,2,5,5,1900,7,2.275,685000,0
-122.171,47.5866,1,4,5,2960,7,2.1336,550000,0
-122.386,47.5319,2,3,2,1710,7,3.0313,405000,0
-122.077,47.584,1,3,4,2620,9,2.2868,765000,0
-122.383,47.5846,2,3,3,2140,8,2.9688,625000,0
-122.23,47.4787,1.5,3,4,2100,6,3.13,207000,0
-122.23,47.4787,1.5,3,4,2100,6,2.0202,370000,0
-122.183,47.6955,1,4,3,1460,8,1.5536,475000,0
-122.331,47.7252,1,3,2,990,7,2.625,365000,0
-122.195,47.7367,1,5,4,2190,7,2.02,411800,0
-122,47.461,2,3,5,3990,9,1.7245,668000,0
-122.307,47.6059,2,3,3,2340,9,2.32,618000,0
-122.209,47.308,1,4,4,2460,7,2.5875,247500,0
-122.394,47.5707,1,3,5,2080,7,2.4917,345000,0
-122.19,47.6825,2,3,3,1700,7,1.9667,616300,0
-122.319,47.7366,1,4,3,1330,7,3.1806,348000,0
-122.175,47.7508,1,3,3,1630,7,3.5417,425000,0
-122.031,47.5133,1,5,5,2920,8,2.2589,850000,0
-122.058,47.5932,2,3,5,2830,9,1.8906,820000,0
-122.075,47.5933,2,4,4,3190,10,2.83,832000,0
-122.214,47.6916,2,3,3,1490,8,4.6,835000,0
-122.154,47.4913,2,3,3,1630,8,1.9018,350000,0
-122.182,47.4834,2,3,4,2280,7,4.0417,349000,0
-122.333,47.6873,2,3,6,3010,9,3.1625,1125000,0
-122.178,47.4805,2,3,3,1590,7,3.0806,320000,0
-122.168,47.4169,1,4,3,1250,7,2.9091,150000,0
-122.331,47.506,1,3,3,1710,6,2.3281,340000,0
-121.973,47.5818,2,3,4,3280,10,2.6607,785500,0
-122.304,47.2592,2,3,4,3362,8,3.15,410500,0
-122.112,47.5916,2,3,3,2200,9,2.0708,580000,0
-122.306,47.5998,2,3,2,830,7,3.9722,345000,0
-122.139,47.7297,1.5,4,3,2160,7,2.996,550000,0
-122.15,47.4646,2,3,4,2580,8,3.3295,449500,0
-122.362,47.7615,1,3,3,2150,6,3.5,300000,0
-122.057,47.6671,2,3,4,3510,10,1.7188,915000,0
-122.234,47.5739,2,3,4,3810,11,2.675,1575000,0
-122.291,47.6053,1,3,4,2020,8,2.2056,599000,0
-122.17,47.5858,1,4,4,2120,7,3.2396,755000,0
-122.304,47.7323,1,3,3,1250,7,2.0938,400000,0
-122.312,47.3737,1,3,3,980,7,1.9851,133000,0
-122.315,47.7505,1,3,4,1250,7,3.0089,330000,0
-122.204,47.4868,1.5,5,4,1100,6,1.9727,330000,0
-122.301,47.7231,1,5,3,1330,6,2.7457,375000,0
-122.177,47.7278,1,4,4,2560,7,3.5,485000,0
-122.062,47.6264,1.5,3,4,1850,7,5.0718,470000,0
-122.363,47.6362,2,3,4,2790,8,4.225,1045000,0
-122.32,47.6918,1.5,3,4,1660,7,3.5714,548800,0
-122.317,47.5595,1,4,2,1080,6,4.3333,315000,0
-122.391,47.5289,1,4,3,3030,7,3.7891,590000,0
-122.144,47.4873,2,3,4,2380,7,3.8333,439950,0
-122.123,47.3032,1,3,3,2250,8,3.017,325000,0
-122.314,47.6997,1,3,2,880,6,2.875,400000,0
-122.043,47.6288,2,3,4,2770,10,4.0313,685000,0
-122.351,47.7756,1.5,3,3,1340,7,4.975,339950,0
-122.358,47.4608,1,4,3,1660,7,4.0714,315000,0
-122.024,47.6968,2,3,3,1710,7,1.875,411753,0
-122.385,47.5703,1,3,2,1620,7,4.8311,577000,0
-122.171,47.545,1,5,3,1530,8,3.93,500000,0
-122.283,47.345,1,3,3,1440,7,3.7625,210000,0
-122.048,47.3413,1,3,4,2020,7,2.902,640000,0
-122.35,47.7366,1,5,4,1870,7,3.2027,460000,0
-122.376,47.5286,1,3,2,620,6,2.8562,265000,0
-122.323,47.3466,1,3,5,5774,11,3.1635,740000,0
-122.266,47.7681,1,3,3,1240,6,2.9444,230000,0
-122.056,47.3583,1,5,3,1890,7,1.7222,315000,0
-122.056,47.7429,1,4,3,2410,8,3.4688,432000,0
-122.007,47.569,2,3,3,1530,8,4.9583,467000,0
-122.344,47.319,1,3,5,2800,7,0.9227,255000,0
-122.353,47.5311,1,3,3,1460,7,4.7083,316500,0
-122.31,47.7659,1,3,4,1580,7,6.844,190000,0
-122.381,47.6726,1.5,3,3,1450,8,4.6394,490000,0
-122.129,47.486,1,4,4,1990,7,6.314,378000,0
-122.273,47.4514,3,3,6,4470,9,5.3344,598800,0
-122.275,47.5173,1,3,5,1980,7,4.7276,333800,0
-121.995,47.5759,2,4,4,2920,9,4.1163,690000,0
-122.316,47.56,1,4,4,1660,6,4.5246,320000,0
-122.29,47.5846,1.5,4,4,3190,9,5.4413,1249000,0
-122.163,47.6918,1,4,3,1560,7,5.584,335000,0
-122.072,47.7034,1,3,3,3050,8,3.225,840000,0
-122.338,47.4481,2,3,4,3030,8,3.2964,608250,0
-122.008,47.5922,2,3,3,2260,7,5.2032,550000,0
-122.308,47.3452,1,3,3,1260,7,3.9036,240000,0
-122.16,47.5573,2,4,3,3370,9,4.0714,998000,0
-122.166,47.3817,1,3,3,1490,8,4.5568,275000,0
-122.272,47.3386,1,3,3,1570,7,4.1843,284200,0
-122.29,47.6315,2,4,4,4490,10,4.3981,1715000,0
-122.319,47.6338,2,4,4,4090,11,5.5111,2400000,0
-122.045,47.6664,2,3,5,4150,10,4.835,930800,0
-122.114,47.5854,1,5,4,2900,8,4,930000,0
-122.383,47.3034,1,3,4,1430,7,4.825,215000,0
-122.479,47.3853,1,4,2,1008,6,2.5625,480000,1
-122.392,47.558,1,4,2,1480,6,2.2269,483945,0
-122.044,47.6108,1,4,3,1240,7,2.8807,347000,0
-122.384,47.3009,1,4,3,1370,7,2.5104,232500,0
-122.151,47.4413,1,4,4,1770,8,2.1603,390000,0
-122.138,47.6232,1,3,3,2160,8,2.3314,550000,0
-122.011,47.5679,2,3,4,2340,9,2.6392,590000,0
-121.864,47.6951,1,5,1,960,5,1.5625,420850,0
-122.272,47.4414,1,3,4,2280,7,2.9844,345000,0
-122.043,47.3744,1,3,3,1970,8,2.7273,429800,0
-122.155,47.4549,1.5,3,4,1530,7,3.6406,302000,0
-122.352,47.689,1.5,4,4,1790,8,2.1682,800000,0
-122.221,47.2615,2,3,3,1700,8,2.9,250000,0
-122.403,47.6391,1,4,3,2660,7,2.9219,605000,0
-122.078,47.3133,1,4,3,1950,8,4.03,412000,0
-122.194,47.4498,2,3,3,1340,6,2.3583,252000,0
-122.268,47.5491,1.5,3,3,1130,7,3.0217,375000,0
-122.346,47.6513,1,5,2,1950,7,1.7266,725000,0
-122.19,47.4891,1,3,5,3790,8,2.7201,471750,0
-122.026,47.483,2,3,4,2020,7,4.0709,490000,0
-122.388,47.6775,1,3,2,800,7,4.0675,439000,0
-122.353,47.4589,1,5,4,1770,6,4.0197,355000,0
-121.956,47.7182,1,3,1,940,6,3.0789,250000,0
-122.112,47.5637,1,3,4,2260,10,3.9812,780000,0
-122.381,47.5631,1,4,2,890,6,2.5865,409000,0
-122.391,47.6862,1,4,2,860,6,2.5042,420000,0
-122.306,47.6964,1,3,1,680,5,2.6833,200000,0
-122.171,47.6638,1,4,2,2130,7,3.6125,830000,0
-122.025,47.6199,2,3,3,2390,9,3.5192,695000,0
-122.013,47.6055,2,3,4,3488,10,3.5667,815000,0
-122.158,47.3574,1,3,3,1260,7,4.625,210000,0
-122.369,47.7235,1,4,3,2940,8,4.0827,635000,0
-122.179,47.5357,2,3,4,2440,9,5.7373,562500,0
-122.34,47.3053,2,3,4,2600,10,3.0565,402500,0
-122.285,47.6768,1,4,3,2080,7,3.5511,555000,0
-122.213,47.7116,1,3,3,1990,7,3.4872,310000,0
-121.962,47.7359,2,3,4,2840,9,2.3319,500000,0
-122.293,47.7166,1,3,6,2630,7,2.101,430000,0
-122.29,47.6298,2,4,3,2820,10,1.372,1600000,0
-122.331,47.6711,1.5,3,4,1560,7,1.5625,627500,0
-122.231,47.5001,2,3,4,2330,8,1.975,335000,0
-122.153,47.5566,1,4,4,3320,8,1.7011,962000,0
-121.833,47.5318,1,3,3,1730,7,0.9513,299000,0
-122.126,47.3781,2,3,4,3110,8,1.5833,399950,0
-122.06,47.6829,1,3,3,1230,7,2.2206,322000,0
-122.34,47.6912,1,4,2,950,7,2.1518,430000,0
-122.149,47.4156,1,5,3,1890,7,1.4427,307000,0
-122.278,47.4925,1,3,3,1010,6,1.2344,194000,0
-122.216,47.3043,1,4,3,1010,6,1.7829,180000,0
-122.037,47.6211,1,3,4,2340,8,1.5227,465000,0
-122.152,47.6125,2,3,4,2460,9,1.5547,722500,0
-122.329,47.6711,1,3,2,1010,7,2.5045,470450,0
-122.194,47.36,2,3,3,1650,7,1.2375,280000,0
-122.217,47.3056,1,4,4,1440,7,1.2813,176250,0
-122.378,47.5379,1.5,4,5,1710,7,1.0513,560000,0
-122.264,47.739,2,3,3,2760,10,2.1094,830000,0
-121.778,47.4967,1,4,2,1350,7,0.799,276900,0
-122.308,47.6296,2,3,3,1660,7,1.3527,625000,0
-122.318,47.6367,2,3,4,2960,8,1.123,1015000,0
-122.269,47.54,1,4,1,1090,6,1.8967,463500,0
-122.147,47.4369,2,3,3,3110,9,1.6435,485000,0
-122.272,47.3336,1,3,3,1380,7,2.6176,272000,0
-122.026,47.6971,2,3,2,1290,7,2.4137,305000,0
-122.227,47.571,1,5,3,1980,7,4.35,760000,0
-122.322,47.7024,1,4,2,870,7,2.4167,387500,0
-122.041,47.3457,2,3,4,2470,8,1.25,352000,0
-122.111,47.4296,1,5,3,2140,8,2.0043,507000,0
-122.275,47.4509,1,3,3,770,6,1.5625,156000,0
-122.324,47.6357,3,3,3,1490,8,1.0481,580000,0
-122.003,47.5834,1,4,4,2510,8,1.0472,630000,0
-122.339,47.4882,1,3,5,1950,7,1.3922,275000,0
-122.227,47.7022,1,5,5,3600,8,1.3304,835000,0
-122.201,47.4356,2,3,4,2380,8,1.2404,340000,0
-122.362,47.7001,1,3,2,720,6,2.1458,329350,0
-122.174,47.659,2,3,3,4070,11,1.3047,1480000,0
-122.009,47.5956,1,3,3,1250,7,1.3587,475000,0
-122.38,47.6758,3,3,3,2190,8,2.1905,719950,0
-122.376,47.5188,1,5,1,810,7,1.5611,235000,0
-122.296,47.6991,1,3,3,2440,8,2.875,875000,0
-122.28,47.4498,1,3,4,1740,7,1.4577,380000,0
-121.927,47.3317,1.5,3,3,1480,7,2.3269,325000,0
-122.128,47.7611,2,3,4,2120,9,2.1304,475000,0
-121.99,47.2107,1,5,1,900,6,1.3343,152900,0
-122.338,47.5113,1,3,2,1190,6,1.8723,210000,0
-122.383,47.5518,1,3,4,1010,6,1.4419,350000,0
-122.119,47.4754,2,4,3,2100,8,1.6325,505000,0
-122.233,47.7262,1,4,4,2020,7,2.0536,464900,0
-122.383,47.5767,1,3,3,2520,8,4.7463,650000,0
-122.342,47.7053,2,3,2,1370,8,2.7813,369950,0
-122.293,47.5434,2,3,3,1530,7,1.5449,250000,0
-122.293,47.5434,2,3,3,1530,7,4.0027,320000,0
-122.26,47.6702,1,3,4,5040,10,4.9196,2532000,0
-122.177,47.3939,2,3,4,2530,7,7.2211,340000,0
-122.385,47.6757,1.5,5,2,1010,5,3.5128,440000,0
-121.999,47.2021,1,4,3,1200,7,4.4583,219950,0
-122.242,47.5833,1,5,4,2720,9,2.6875,940000,0
-122.37,47.5352,1.5,3,4,1850,6,1.4007,399950,0
-122.289,47.632,1,4,3,2340,9,1.4646,1568000,0
-122.202,47.7097,1,3,4,1860,7,6.8162,528000,0
-122.241,47.7021,1,4,4,1940,8,0.6991,545000,0
-122.03,47.7136,1,3,2,1680,8,2.2437,575000,0
-122.385,47.3074,1,3,4,1770,8,5.2608,235000,0
-122.168,47.3291,2,3,3,1790,8,3.0179,272000,0
-122.155,47.4764,1,4,4,1720,8,2.0294,380000,0
-122.329,47.7512,1.5,3,3,1280,7,1.7986,195000,0
-122.015,47.3561,2,3,3,1690,7,2.1563,297000,0
-122.357,47.2923,2,3,4,2190,8,1.8355,349000,0
-122.371,47.5376,1,4,2,710,6,3.9211,320000,0
-122.326,47.428,1,3,4,1890,7,3.4107,319990,0
-121.926,47.5242,1.5,5,2,1410,8,1.6607,439900,0
-122.279,47.7031,2,3,3,2210,8,3.0139,429000,0
-122.025,47.3539,1,3,3,1540,7,2.9013,272500,0
-122.31,47.7287,1,4,4,1350,7,1.6602,400000,0
-122.337,47.6647,1.5,3,5,1380,7,3.5781,462000,0
-122.298,47.6823,1,3,2,890,7,3.3438,510000,0
-122.147,47.6075,2,3,3,1900,8,2.1691,550000,0
-122.079,47.3701,1,3,3,1240,6,2.77,150000,0
-122.219,47.7187,1,3,3,1730,7,2.2466,460000,0
-122.051,47.6304,2,3,4,2090,10,1.7692,632500,0
-122.071,47.7567,1,4,3,1650,7,2.6146,361000,0
-122.375,47.6799,2,3,3,1130,8,2.0658,437000,0
-122.221,47.3054,1,4,6,3240,6,2.5809,370000,0
-121.986,47.5953,2,3,4,3840,10,3.5375,884250,0
-122.029,47.3609,1,4,3,1200,6,1.4817,225000,0
-122.375,47.5186,1,3,2,870,6,1.976,235000,0
-122.382,47.54,2,3,6,2410,9,2.0781,767500,0
-122.246,47.5779,1.5,4,3,1560,6,1.575,1200000,1
-122.048,47.6789,2,3,3,2410,9,1.3929,715000,0
-122.322,47.7137,1,3,4,2300,7,2.9306,417000,0
-122.15,47.4225,1,4,3,1390,7,2.2029,199000,0
-122.312,47.6265,2,3,5,2920,8,1.7636,875000,0
-122.363,47.6849,1.5,3,4,1370,7,1.8971,545000,0
-122.298,47.4909,1,3,2,950,6,1.4028,192500,0
-122.108,47.6868,2,3,3,3090,10,1.6429,822500,0
-122.229,47.5801,1,3,4,2390,9,1.7298,800000,0
-122.284,47.6256,2,3,3,2070,9,2.4375,1250000,0
-122.222,47.585,2,4,4,5770,11,2.3952,3850000,1
-122.017,47.3673,2,3,3,1460,7,1.175,295000,0
-122.023,47.7191,1,3,2,1510,8,1,419000,0
-122.114,47.555,1,3,5,5180,11,1.5273,1195000,0
-121.993,47.5879,2,3,4,3430,11,2.1055,750000,0
-122.359,47.7677,1,3,4,1700,7,1.7344,502000,0
-122.246,47.5826,1,4,3,2640,9,1.2937,1025000,0
-122.299,47.7163,1.5,3,3,1200,6,1.4635,398500,0
-122.379,47.5742,1.5,4,2,1850,7,1.75,700000,0
-122.305,47.4852,1,4,5,1510,7,1.4766,248000,0
-122.333,47.6545,1,5,4,2130,7,2.19,800000,0
-122.193,47.315,2,3,4,2640,9,1.2545,383000,0
-122.307,47.5744,1.5,3,4,3000,8,1.2101,688000,0
-122.297,47.7029,1,5,3,1870,7,1.869,521000,0
-122.32,47.72,1,3,2,990,7,1.5174,365000,0
-122.298,47.6039,1,3,3,2005,7,1.6548,491000,0
-122.112,47.626,1,5,3,2030,8,1.3029,643000,0
-122.382,47.3025,1,2,3,1500,7,1.8667,279000,0
-122.379,47.6748,1.5,4,4,1530,7,3.3125,583500,0
-122.041,47.3841,2,3,3,1990,7,1.7083,310000,0
-122.182,47.4892,1,4,3,1420,7,1.8641,310000,0
-122.33,47.4195,1,4,3,1400,6,2.9545,280000,0
-122.148,47.4334,2,3,4,1870,7,1.2065,272000,0
-122.07,47.6093,1.5,3,4,3040,9,1.8958,870000,0
-122.171,47.4643,1,3,3,1790,7,1.9955,307000,0
-122.392,47.5831,1,4,2,1590,7,2.5111,490000,0
-122.328,47.7447,1,5,3,2050,7,1.7994,399950,0
-122.206,47.6003,1,3,5,4220,10,1.4766,1635000,0
-121.995,47.5812,2,3,5,4030,11,1.4107,989000,0
-122.076,47.3646,1,5,4,1770,7,1.3278,264950,0
-122.232,47.7267,1,3,4,2100,8,2.3006,491500,0
-122.12,47.4745,2,3,3,2120,7,2.6611,345000,0
-122.189,47.2969,1,4,4,2600,8,3.1,339900,0
-122.321,47.6288,2,3,3,2400,7,3.9514,852000,0
-122.073,47.5833,1,3,5,3180,7,1.6073,585000,0
-122.16,47.5509,1,4,4,2790,8,3.1719,723000,0
-122.124,47.7221,2,3,3,2080,8,2.4956,594000,0
-122.184,47.6943,2,4,2,1370,7,2.4728,405000,0
-122.056,47.6628,2,3,4,2790,9,2.3108,725500,0
-122.335,47.6729,1,3,2,1740,8,3.8088,800000,0
-122.37,47.7313,1,4,3,6400,10,3.6681,1325000,0
-122.185,47.3643,2,3,3,1800,7,2.1461,180500,0
-122.185,47.3643,2,3,3,1800,7,3.1417,325000,0
-122.19,47.3151,1,4,3,1190,7,2.1653,235000,0
-122.377,47.5075,1,4,2,860,7,3.1953,330000,0
-122.383,47.5215,1,4,3,2460,8,3.9338,678500,0
-122.167,47.7158,2,4,4,1980,7,3.25,463000,0
-122.351,47.53,1,3,2,670,6,2.0536,250000,0
-122.267,47.5597,1.5,4,3,1410,8,2.6932,655000,0
-122.339,47.3127,1,3,4,1860,8,3,239900,0
-122.289,47.3496,1,3,3,980,7,2.625,185000,0
-122.278,47.6565,2,4,4,3040,9,3.7578,1735000,0
-122.231,47.4997,1,3,3,1810,7,2.6767,251700,0
-122.358,47.7565,1,3,4,1560,8,2.9406,400000,0
-122.195,47.6079,1,3,4,2100,8,2.5737,735000,0
-122.111,47.5883,2,5,5,2500,8,2.6726,1700000,1
-122.296,47.4799,1,2,2,520,5,2.4405,82500,0
-121.97,47.5833,2,3,4,3010,10,2.3333,765000,0
-122.377,47.3096,1,3,4,2140,7,2.2467,292500,0
-122.169,47.4568,1,4,3,2390,7,2.785,270000,0
-122.353,47.711,1,3,2,1510,7,2.1439,415000,0
-122.203,47.5927,1,4,4,2210,7,2.0564,950000,0
-122.023,47.3812,2,3,3,2170,7,2.5434,353000,0
-122.38,47.6726,3,3,3,1790,8,1.9375,670950,0
-122.202,47.4725,1,4,3,1390,7,1.2176,280950,0
-122.082,47.5608,1,4,3,1850,8,2.3562,585000,0
-122.045,47.5484,1,3,2,1480,8,1.9784,525000,0
-122.112,47.6379,1,4,3,1850,8,2.0357,605000,0
-122.365,47.6782,2,3,4,3350,9,3.8105,1010000,0
-122.289,47.453,1,3,3,1040,7,2.2614,245990,0
-122.13,47.4585,2,3,4,2810,10,2.319,535000,0
-122.392,47.5411,1,3,1,1010,7,2.3967,410000,0
-122.185,47.7489,2,4,3,2250,8,3.5972,550000,0
-122.119,47.6357,1,3,3,1800,8,3.15,665000,0
-122.245,47.75,1,4,3,2400,7,2.5804,455000,0
-122.354,47.6624,1.5,3,4,1780,7,3.4265,440000,0
-122.285,47.3524,1,3,3,2120,9,3.625,332000,0
-122.351,47.2891,2,3,3,1860,7,2.6127,280000,0
-122.309,47.6169,2,3,3,1460,8,3.0568,570000,0
-122.199,47.428,1,4,3,1230,7,2.9081,250000,0
-122.231,47.2685,1,3,2,1088,6,2.4286,238000,0
-122.317,47.7505,1,3,3,800,6,2.625,265000,0
-122.244,47.7428,1,4,3,1190,7,2.8359,306000,0
-122.17,47.4911,1,3,5,1940,7,3.6522,345000,0
-122.365,47.7119,1,4,4,3300,9,3.0938,765000,0
-122.211,47.2634,2,3,4,2590,8,3.7821,346300,0
-121.993,47.214,1,3,3,2080,8,3.4213,342500,0
-122.218,47.7534,2,3,4,2680,7,2.7857,501000,0
-122.084,47.369,1,4,3,1670,7,2.9853,270000,0
-122.3,47.6052,1.5,4,3,1830,8,2.0446,638000,0
-122.368,47.6508,1,4,3,1400,8,2.9315,460000,0
-122.199,47.6255,1,4,4,2770,7,1.8214,760000,0
-122.226,47.561,1,4,3,3630,9,2.8194,1085000,0
-121.981,47.7425,1,3,3,1040,6,2.875,234000,0
-122.197,47.5487,2,4,3,2690,10,3.3125,1650000,1
-122.37,47.6949,1.5,4,5,2020,7,4.1719,488000,0
-122.227,47.6275,2,4,5,2450,9,3.6204,1550000,0
-122.379,47.7689,2,3,4,2030,7,2.9808,499000,0
-122.244,47.5056,1,3,3,1450,7,2.3194,150000,0
-122.312,47.2697,2,3,4,2400,8,1.7,333000,0
-122.289,47.7425,1,4,4,2870,8,3.4861,700000,0
-122.316,47.489,1.5,3,4,1340,7,2.6852,275000,0
-122.344,47.5051,1,3,3,1680,7,1.6168,330000,0
-122.313,47.7406,1,3,4,1850,7,1.8299,360000,0
-122.308,47.7133,1.5,3,3,1220,7,3.6,467000,0
-122.056,47.6163,1,4,3,2320,9,1.8,568000,0
-122.11,47.6474,2,3,5,3220,8,3.087,605000,0
-121.989,47.5898,2,3,4,3190,9,3.4297,750000,0
-121.995,47.6377,2,3,3,3530,10,3.2813,760000,0
-122.146,47.4257,1,3,3,2050,7,2.1618,265000,0
-122.177,47.5699,1,4,3,1720,7,2.7917,490000,0
-122.026,47.3552,2,3,4,2850,8,3.8056,360000,0
-122.353,47.3287,1,4,4,2270,7,1.3221,311750,0
-122.256,47.7623,1,3,3,1880,8,7.5,399000,0
-122.126,47.3739,2,3,4,2770,8,5.1781,347000,0
-122.156,47.6406,2,3,4,4490,12,6.7181,1680000,0
-121.861,47.5408,2,3,4,3110,9,4.8036,585000,0
-122.17,47.4052,2,3,4,2360,8,4.7622,340000,0
-122.007,47.5723,2,3,3,2180,8,3.3239,612000,0
-122.057,47.3733,2,3,2,1910,8,5.5842,230000,0
-121.995,47.5752,2,3,4,2260,9,5.5405,604000,0
-122.212,47.3188,1,4,3,1770,7,4.2132,250000,0
-122.049,47.359,1,3,3,1460,7,3.3942,258500,0
-122.403,47.6422,1,5,4,2080,8,4.6726,783000,0
-122.389,47.6456,1,5,5,2960,8,3.755,1050000,0
-122.163,47.688,2,3,4,3220,9,3.6563,760000,0
-122.362,47.5535,1,3,3,1140,7,2.9565,276000,0
-122.102,47.6231,1,3,4,1660,8,2.5595,550000,0
